title,author,genre,publisher,price,rating,reviews_count,sales_rank,year,store,discount_percent,delivery_cost,demand_score,popularity_score
The Ultimate Cooking Framework,Simon Sinek,Biography,Indie Pub,19.29,4.6,1589,1761,2011,Amazon,29.608777529240434,40,5.116563626996394,92.3178
Hidden Love Framework,Alex Michaelides,Technology,,19.28,4.2,622,1505,2020,Crossword,17.250144831464468,0,2.002833590932509,84.1244
Dark History Bible,Dale Carnegie,Cooking,Penguin Random House,20.37,4.2,1547,2127,2017,Snapdeal,29.95583345166554,40,4.981324059763009,84.3094
The Ultimate Marketing System,Colleen Hoover,Science Fiction,Hachette,14.4,4.8,1101,1085,2013,BooksWagon,26.081658556466067,0,3.545208655332303,96.2202
Bright Money Guide,George R.R. Martin,Non-Fiction,Amazon KDP,18.02,4.3,9961,1204,2023,Crossword,22.043335355614857,0,32.07431736218444,87.9922
Future Money Masterclass,Agatha Christie,Technology,Amazon KDP,31.38,4.6,800,2129,2020,Crossword,10.22841506960798,75,2.575991756826378,92.16
Future War Chronicles,Malcolm Gladwell,Science Fiction,Indie Pub,21.09,4.0,2180,1097,2025,Crossword,40.46416860961867,0,7.01957753735188,80.436
Dark Data Science Trilogy,Simon Sinek,Mystery,Indie Pub,12.14,4.1,1948,1304,2023,BooksWagon,22.9913859528529,40,6.272539927872231,82.3896
Forgotten Mystery Secrets,Simon Sinek,Self-Help,Hachette,20.33,3.8,316,1264,2011,BooksWagon,12.784900472830603,50,1.0175167439464192,76.0632
Forgotten Business Anthology,Colleen Hoover,Mystery,HarperCollins,14.3,5.0,628,942,2020,Flipkart,19.710374035091583,50,2.022153529108707,100.1256
Modern Business Methods,Malcolm Gladwell,Cooking,Indie Pub,17.12,3.5,120,1968,2012,Snapdeal,21.565190101157082,0,0.38639876352395675,70.024
Modern Design Saga,Delia Owens,Cooking,Indie Pub,16.41,4.1,202,13608,2016,Amazon,38.10151582267497,0,0.6504379185986605,82.0404
Secret Baking Anthology,Delia Owens,History,Simon & Schuster,31.22,4.1,802,1039,2010,Crossword,34.344575222456086,0,2.582431736218444,82.1604
Machine Learning Saga,George R.R. Martin,Self-Help,Hachette,19.98,3.6,202,960,2023,Flipkart,35.77219574565359,40,0.6504379185986605,72.0404
Bright History Journal,Dale Carnegie,Self-Help,O'Reilly Media,26.89,4.7,1013,1621,2014,Amazon,5.441250577145889,40,3.2618495620814016,94.2026
History Chronicles,Tim Ferriss,Cooking,HarperCollins,9.0,3.8,86,27195,2016,Flipkart,21.64615992719046,0,0.2769191138588356,76.0172
Essential Gardening Guide,Brand New Author,Science,Macmillan,14.91,4.1,1832,1206,2022,BooksWagon,24.253766065412947,75,5.899021123132406,82.3664
Hidden Space Handbook,Simon Sinek,Self-Help,O'Reilly Media,27.71,3.5,461,1496,2025,Crossword,5.7676910729222675,40,1.4844152498712004,70.0922
Future Fitness Trilogy,J.K. Rowling,Self-Help,Hachette,11.43,4.3,833,1654,2014,Amazon,15.392528349801369,0,2.682251416795466,86.1666
Complete War Methods,Michelle Obama,Business,O'Reilly Media,35.02,4.3,109,1037,2010,Amazon,35.4115929248854,40,0.35097887686759405,86.0218
Complete Mystery Story,Colleen Hoover,Health,Amazon KDP,22.14,4.4,392,1418,2021,Amazon,10.484388229159961,40,1.2622359608449252,88.0784
Complete Meditation Masterclass,Robert Kiyosaki,Self-Help,HarperCollins,21.26,3.2,455,1098,2018,Amazon,26.412405258103668,0,1.4650953116950025,64.091
Space Strategies,Tim Ferriss,Biography,Indie Pub,15.52,4.2,1198,1100,2022,Amazon,13.6080748806895,0,3.8575476558475015,84.2396
Fitness Handbook,Robert Kiyosaki,Business,Simon & Schuster,26.61,4.6,442,1002,2016,Flipkart,5.484830985755731,50,1.423235445646574,92.0884
Hidden Money Secrets,Delia Owens,History,Indie Pub,16.13,4.9,189,1986,2013,Crossword,14.64805830398166,40,0.6085780525502319,98.0378
Python Handbook,Stephen King,Science,Indie Pub,28.32,4.3,2966,917,2025,BooksWagon,44.03495019640215,40,9.550489438433797,86.5932
Modern Love Masterclass,Michelle Obama,Health,Macmillan,11.09,4.4,144,1179,2018,BooksWagon,37.06148447531958,40,0.46367851622874806,88.0288
Hidden Fitness Methods,Yuval Noah Harari,Romance,O'Reilly Media,20.84,4.2,31,3932,2022,BooksWagon,43.383065772841334,0,0.09981968057702216,84.0062
Time System,Yuval Noah Harari,Fiction,Hachette,14.25,3.6,153,2300,2016,BooksWagon,24.5141617570545,0,0.4926584234930448,72.0306
Money Anthology,Neil Gaiman,Biography,Penguin Random House,17.32,3.8,534,2564,2018,Flipkart,9.389447947100141,40,1.7194744976816074,76.1068
Baking Principles,Neil Gaiman,Science Fiction,Indie Pub,15.91,4.0,1726,1040,2023,Snapdeal,26.91837955894772,0,5.557702215352911,80.3452
Past Marketing System,Colleen Hoover,Romance,Indie Pub,16.29,4.3,1160,868,2023,Crossword,23.175093382398437,0,3.7351880473982484,86.232
Future Cooking Guide,James Clear,History,Penguin Random House,14.18,4.0,497,744,2015,Amazon,38.77428330958464,50,1.6003348789283875,80.0994
Complete Baking Secrets,Malcolm Gladwell,Cooking,Hachette,8.06,4.3,53,5557,2020,Snapdeal,8.923303231369783,75,0.17065945388974754,86.0106
Past Cooking Principles,Stephen King,Romance,Amazon KDP,10.54,3.5,1141,906,2020,BooksWagon,24.529645480871128,50,3.674008243173622,70.2282
Hidden Love Chronicles,Alex Michaelides,Business,Indie Pub,28.27,4.4,245,1510,2019,Snapdeal,11.00194658775937,50,0.7888974755280782,88.049
Dark Design: The Secrets,Agatha Christie,Cooking,Macmillan,10.72,3.3,146,1924,2010,Crossword,17.987037075602398,0,0.47011849562081404,66.0292
Mystery Journal,George R.R. Martin,Fiction,Macmillan,13.09,3.6,319,2104,2018,Amazon,34.49428309551199,75,1.0271767130345184,72.0638
Leadership Masterclass,Brene Brown,Mystery,Simon & Schuster,13.0,4.3,529,1805,2012,Amazon,24.040725174750662,0,1.7033745492014425,86.1058
Meditation Strategies,Tara Westover,Non-Fiction,Amazon KDP,11.65,4.4,288,1070,2024,Crossword,20.035531405830774,75,0.9273570324574961,88.0576
Hidden Gardening Strategies,Brene Brown,Self-Help,Hachette,20.91,3.9,650,1255,2025,Crossword,20.779051142801414,75,2.0929933024214322,78.13
Future Cooking Guide,Simon Sinek,Health,Macmillan,20.18,4.0,271,1397,2023,BooksWagon,23.377870736239466,50,0.8726172076249357,80.0542
Time Bible,Brene Brown,Science,Macmillan,36.19,4.0,294,1288,2024,Amazon,36.400661753482275,75,0.946676970633694,80.0588
Gardening Workbook,Walter Isaacson,Non-Fiction,Simon & Schuster,11.93,3.5,952,2792,2020,Snapdeal,40.68338755760938,40,3.06543019062339,70.1904
The Ultimate Machine Learning System,Neil Gaiman,Science Fiction,Hachette,28.04,4.0,1981,1502,2012,Flipkart,43.21338746015713,0,6.378799587841319,80.3962
Secret Design Workbook,Walter Isaacson,Self-Help,Indie Pub,14.25,4.4,126,4686,2011,Flipkart,36.4761354502118,40,0.40571870170015456,88.0252
Leadership Chronicles,Agatha Christie,Science,Indie Pub,31.48,4.1,193,3589,2014,Crossword,17.61627582992051,40,0.6214580113343637,82.0386
War Saga,J.K. Rowling,Science,O'Reilly Media,33.02,4.1,299,1617,2020,BooksWagon,32.525388243461684,0,0.9627769191138589,82.0598
Essential Money Principles,Stephen King,Cooking,Hachette,12.74,4.1,836,1187,2013,Flipkart,22.504124962215677,40,2.6919113858835653,82.1672
Fitness Saga,Dale Carnegie,Science Fiction,Amazon KDP,13.14,5.0,487,2822,2019,Amazon,15.186824881842046,75,1.5681349819680577,100.0974
Cooking Trilogy,Neil Gaiman,Technology,Simon & Schuster,25.7,4.3,174,1430,2020,Crossword,38.634863177036905,0,0.5602782071097373,86.0348
Advanced Baking Handbook,George R.R. Martin,Health,Penguin Random House,9.51,4.8,97,4887,2016,Snapdeal,6.537053958493,50,0.31233900051519836,96.0194
Lost Machine Learning Collection,Brene Brown,History,Simon & Schuster,19.75,4.1,161,1335,2024,Crossword,41.07047968541694,75,0.5184183410613086,82.0322
Past Cooking Masterclass,Delia Owens,Technology,O'Reilly Media,41.51,3.8,84,1868,2024,Snapdeal,23.459098584989366,75,0.2704791344667697,76.0168
Essential Business Principles,Colleen Hoover,Technology,Macmillan,24.68,4.4,123,903,2019,Crossword,30.488059072331218,75,0.39605873261205565,88.0246
Forgotten Baking Journal,Alex Michaelides,Mystery,Macmillan,15.72,4.5,1339,1492,2010,Crossword,31.374156888231308,40,4.311566202988151,90.2678
AI Workbook,Yuval Noah Harari,Fiction,O'Reilly Media,26.0,4.7,79,8445,2013,Crossword,40.804709628261456,75,0.2543791859866048,94.0158
Complete Time Anthology,Alex Michaelides,Technology,HarperCollins,31.97,4.4,986,1557,2020,Snapdeal,30.466787286688295,50,3.174909840288511,88.1972
Time System,Brene Brown,History,Penguin Random House,12.22,3.7,2515,2109,2020,Snapdeal,29.557343390402472,0,8.098274085522926,74.503
History System,Alex Michaelides,Science Fiction,Simon & Schuster,23.07,3.5,1639,2295,2016,Crossword,7.6660816224275985,40,5.277563111798042,70.3278
Modern Baking Secrets,Michelle Obama,Biography,HarperCollins,17.93,4.3,207,1172,2022,Flipkart,25.73632087780816,50,0.6665378670788253,86.0414
Mystery Methods,Agatha Christie,Biography,HarperCollins,20.05,4.2,73,3021,2010,BooksWagon,11.006760032681665,0,0.23505924781040702,84.0146
Hidden History Story,Stephen King,Fantasy,HarperCollins,14.56,4.5,2868,901,2019,BooksWagon,34.497350748859425,40,9.234930448222565,90.5736
Hidden Money Principles,Robert Kiyosaki,Technology,Indie Pub,34.28,3.7,738,957,2016,BooksWagon,25.48887683250698,40,2.376352395672334,74.1476
Design Chronicles,Brand New Author,Mystery,Amazon KDP,13.69,4.4,1130,2310,2012,Snapdeal,32.20911116833413,0,3.638588356517259,88.226
Lost Meditation Story,Neil Gaiman,Cooking,HarperCollins,9.1,5.0,1046,1871,2011,Snapdeal,6.666916024095371,40,3.3681092220504896,100.2092
Complete Money Methods,Tara Westover,History,HarperCollins,19.44,4.4,692,1533,2019,Flipkart,8.391680641832128,50,2.228232869654817,88.1384
Modern Leadership Handbook,Stephen King,Business,Hachette,31.25,3.8,517,1363,2017,BooksWagon,33.65293552250729,40,1.6647346728490469,76.1034
Hidden AI Collection,Colleen Hoover,Romance,Penguin Random House,16.9,3.3,685,802,2013,BooksWagon,7.883373439946935,0,2.2056929417825866,66.137
Complete Business Guide,Alex Michaelides,Fantasy,Hachette,12.94,4.4,1682,1017,2021,Crossword,7.850269110610344,0,5.416022668727461,88.3364
Space Methods,George R.R. Martin,Fiction,Simon & Schuster,13.6,3.8,408,4095,2015,Snapdeal,5.484339009395498,0,1.313755795981453,76.0816
Modern War Chronicles,Alex Michaelides,Technology,O'Reilly Media,50.92,3.9,343,1628,2024,BooksWagon,43.2600559319792,75,1.1044564657393097,78.0686
Marketing Guide,J.K. Rowling,Self-Help,HarperCollins,14.54,4.3,2297,1329,2018,Flipkart,34.50033437836028,0,7.396316331787739,86.4594
Lost Time Workbook,Agatha Christie,Non-Fiction,HarperCollins,11.34,4.6,922,1138,2010,Flipkart,19.130056340082568,40,2.968830499742401,92.1844
Forgotten Love Workbook,Brand New Author,Health,O'Reilly Media,26.96,3.3,781,1746,2019,BooksWagon,16.86142325150621,0,2.5148119526017516,66.1562
Advanced AI Guide,Simon Sinek,Biography,HarperCollins,25.08,3.9,711,945,2014,Snapdeal,18.988129189833984,0,2.289412673879444,78.1422
Essential Meditation Journal,Malcolm Gladwell,Science Fiction,Penguin Random House,16.74,4.3,738,1932,2016,Flipkart,35.986141247247275,50,2.376352395672334,86.1476
Lost Cooking Anthology,Delia Owens,Health,Macmillan,17.53,3.7,1393,1266,2012,Crossword,31.454824442816577,50,4.485445646573931,74.2786
Time Anthology,James Clear,Cooking,HarperCollins,21.81,3.9,31056,752,2015,Flipkart,12.407822714698717,0,100.0,84.2112
Forgotten Mystery Handbook,James Clear,History,O'Reilly Media,31.21,3.9,1014,1713,2017,Amazon,11.964373413363374,40,3.2650695517774344,78.2028
Leadership Trilogy,James Clear,Technology,HarperCollins,34.62,4.3,192,956,2023,Amazon,8.935825988535893,0,0.6182380216383307,86.0384
Forgotten Design Anthology,Michelle Obama,Science,O'Reilly Media,30.12,4.5,145,869,2022,Snapdeal,31.412108788053526,40,0.46689850592478105,90.029
Secret Data Science Principles,Michelle Obama,Self-Help,Penguin Random House,4.99,4.4,4841,1068,2023,BooksWagon,35.57490648886944,40,15.587970118495619,88.9682
Data Science Masterclass,Alex Michaelides,Health,O'Reilly Media,26.62,4.0,213,2122,2014,Snapdeal,15.601857133000161,0,0.6858578052550233,80.0426
Future Design Principles,Colleen Hoover,Science,Amazon KDP,20.52,4.5,339,1088,2017,Snapdeal,5.8377984412365125,0,1.0915765069551777,90.0678
Cooking Guide,Delia Owens,Fiction,Macmillan,13.65,4.4,387,1654,2016,Snapdeal,8.286866699057093,0,1.2461360123647605,88.0774
Future Mystery Bible,Tim Ferriss,Health,Penguin Random House,16.32,4.5,2225,1338,2016,Snapdeal,43.71440139380122,75,7.164477073673364,90.445
Business Saga,Simon Sinek,History,HarperCollins,5.98,4.5,13,100000,2022,Crossword,16.81779109909681,75,0.041859866048428646,90.0026
Past Data Science Collection,Neil Gaiman,Business,Simon & Schuster,25.3,4.4,818,1007,2018,Crossword,35.768925913525344,0,2.6339515713549715,88.1636
Space Anthology,Malcolm Gladwell,Science Fiction,O'Reilly Media,30.8,4.8,774,1997,2019,Flipkart,29.98654275417055,50,2.492272024729521,96.1548
Forgotten Design Anthology,Michelle Obama,Science,O'Reilly Media,30.12,4.5,145,869,2022,Amazon,20.277585586115837,0,0.46689850592478105,90.029
Secret Business Chronicles,Tim Ferriss,Non-Fiction,Penguin Random House,9.69,5.0,237,1681,2011,Snapdeal,13.227490487822205,0,0.7631375579598145,100.0474
Essential Cooking Bible,Malcolm Gladwell,Business,Indie Pub,26.87,4.2,2156,941,2025,Flipkart,9.855456726376257,50,6.942297784647089,84.4312
Secret Marketing Secrets,Robert Kiyosaki,Non-Fiction,Hachette,14.92,4.0,1257,896,2017,Amazon,29.600518721554664,75,4.047527047913447,80.2514
Modern Space Anthology,Stephen King,Fiction,O'Reilly Media,39.82,4.6,500,992,2019,BooksWagon,35.98535122551152,75,1.6099948480164863,92.1
Advanced War Bible,Tara Westover,Romance,Simon & Schuster,22.75,3.5,340,3264,2022,Crossword,30.756170141645228,40,1.0947964966512107,70.068
The Ultimate Meditation Anthology,Brand New Author,Romance,Macmillan,17.56,3.3,317,3622,2022,Amazon,26.21208532996633,0,1.0207367336424524,66.0634
The Ultimate Gardening Bible,Simon Sinek,Romance,Simon & Schuster,21.32,4.3,1569,1325,2013,BooksWagon,6.678048937265451,50,5.052163833075734,86.3138
Past Meditation Story,Dale Carnegie,Self-Help,Indie Pub,11.41,4.8,654,1137,2023,Amazon,43.739551103775355,0,2.105873261205564,96.1308
Marketing Handbook,James Clear,Mystery,Amazon KDP,21.0,3.9,143,972,2014,Crossword,36.94856766618298,40,0.46045852653271513,78.0286
Python Story,Michelle Obama,History,HarperCollins,16.13,5.0,319,878,2016,Crossword,16.71288146803859,0,1.0271767130345184,100.0638
Cooking Chronicles,Dale Carnegie,Science Fiction,Macmillan,13.21,4.1,1200,1752,2023,Flipkart,44.19881317435403,40,3.863987635239567,82.24
Future Cooking Framework,Simon Sinek,Business,Penguin Random House,30.11,3.3,187,1089,2010,Snapdeal,29.075263585452884,0,0.6021380731581659,66.0374
