title,author,genre,publisher,price,rating,reviews_count,sales_rank,year,title_len_char,title_len_word,title_has_Guide,title_has_Ultimate,title_has_Beginner,title_has_Advanced,title_has_Masterclass,title_has_Strategies,author_freq,publisher_freq,genre_target_price,author_target_price,is_success
Complete Meditation Journal,Tim Ferriss,science fiction,Macmillan,9.54,3.4,1663,1499,2013,27,3,0,0,0,0,0,0,50,122,23.323882352941176,17.877200000000002,0
Forgotten Money Handbook,Malcolm Gladwell,health,Amazon KDP,22.95,3.5,2492,1626,2017,24,3,0,0,0,0,0,0,44,110,18.720967741935485,20.788181818181815,0
Beginner's Cooking Collection,Stephen King,cooking,Macmillan,8.17,5.0,1934,854,2024,29,3,0,0,1,0,0,0,66,122,17.460945945945944,27.875151515151515,1
Essential Machine Learning Handbook,Malcolm Gladwell,science fiction,Indie Pub,18.53,4.8,161,2215,2018,35,4,0,0,0,0,0,0,44,120,23.323882352941176,20.788181818181815,0
Essential War Secrets,Stephen King,science,HarperCollins,20.18,5.0,1148,655,2024,21,3,0,0,0,0,0,0,66,135,34.48933333333333,27.875151515151515,1
Secret Meditation Bible,Brand New Author,science,Simon & Schuster,33.39,4.0,281,2115,2015,23,3,0,0,0,0,0,0,49,109,34.48933333333333,20.243673469387755,0
Past Time Principles,Tara Westover,cooking,O'Reilly Media,32.14,4.1,284,1940,2016,20,3,0,0,0,0,0,0,46,134,17.460945945945944,18.106739130434782,0
Forgotten Meditation Story,Neil Gaiman,nonfiction,Macmillan,15.39,3.7,117,13467,2017,26,3,0,0,0,0,0,0,50,122,17.289710144927536,19.3094,0
Lost Business Handbook,James Clear,mystery,Amazon KDP,9.23,3.5,110,1509,2011,22,3,0,0,0,0,0,0,43,110,18.75859649122807,20.353488372093025,0
AI Collection,Tara Westover,cooking,Amazon KDP,11.45,4.6,644,916,2025,13,2,0,0,0,0,0,0,46,110,17.460945945945944,18.106739130434782,1
Hidden Gardening Story,Yuval Noah Harari,history,HarperCollins,17.0,3.6,486,1900,2010,22,3,0,0,0,0,0,0,44,135,17.616060606060607,30.98318181818182,0
Dark History Chronicles,Simon Sinek,technology,Macmillan,32.25,3.7,160,1160,2012,23,3,0,0,0,0,0,0,56,122,27.96157894736842,20.928392857142857,0
Essential Mystery Chronicles,George R.R. Martin,science fiction,Penguin Random House,13.6,3.8,841,1972,2024,28,3,0,0,0,0,0,0,53,111,23.323882352941176,27.61679245283019,0
War Saga,Dale Carnegie,biography,O'Reilly Media,40.83,4.7,665,1858,2010,8,2,0,0,0,0,0,0,48,134,24.535342465753423,20.772291666666668,0
Forgotten Marketing Strategies,Simon Sinek,nonfiction,Amazon KDP,20.53,4.2,171,2582,2018,30,3,0,0,0,0,0,1,56,110,17.289710144927536,20.928392857142857,0
Dark Love Handbook,Colleen Hoover,biography,Indie Pub,19.31,4.1,212,972,2011,18,3,0,0,0,0,0,0,46,120,24.535342465753423,19.616739130434784,1
Beginner's Love Chronicles,Agatha Christie,fiction,Indie Pub,14.63,3.5,4923,1460,2024,26,3,0,0,1,0,0,0,39,120,25.9630303030303,17.696666666666665,0
Beginner's Meditation Trilogy,Delia Owens,fantasy,HarperCollins,17.53,4.0,7733,1253,2016,29,3,0,0,1,0,0,0,59,135,16.82627906976744,21.622542372881355,0
Modern Business Journal,Walter Isaacson,fiction,Macmillan,17.46,4.2,746,1628,2017,23,3,0,0,0,0,0,0,49,122,25.9630303030303,19.53448979591837,0
Lost Business Saga,Michelle Obama,science,HarperCollins,27.18,4.3,976,2026,2021,18,3,0,0,0,0,0,0,49,135,34.48933333333333,18.409795918367347,0
Beginner's Data Science Strategies,Robert Kiyosaki,health,O'Reilly Media,28.89,4.3,717,709,2019,34,4,0,0,1,0,0,1,52,134,18.720967741935485,21.901538461538465,1
Data Science Masterclass,Colleen Hoover,history,HarperCollins,24.96,4.1,480,1199,2022,24,3,0,0,0,0,1,0,46,135,17.616060606060607,19.616739130434784,0
Past Gardening Saga,Brene Brown,business,HarperCollins,29.2,3.9,148,1846,2014,19,3,0,0,0,0,0,0,53,135,26.626666666666665,28.74641509433962,0
Cooking Anthology,James Clear,fantasy,Hachette,11.96,4.7,1813,844,2023,17,2,0,0,0,0,0,0,43,111,16.82627906976744,20.353488372093025,1
Complete Python Secrets,Neil Gaiman,technology,O'Reilly Media,31.12,4.9,917,1402,2010,23,3,0,0,0,0,0,0,50,134,27.96157894736842,19.3094,0
Dark War Anthology,Tara Westover,health,Indie Pub,17.22,4.9,1467,1086,2023,18,3,0,0,0,0,0,0,46,120,18.720967741935485,18.106739130434782,1
Essential History Chronicles,Tara Westover,mystery,O'Reilly Media,32.61,4.6,6602,1469,2024,28,3,0,0,0,0,0,0,46,134,18.75859649122807,18.106739130434782,0
Modern Machine Learning Story,Brene Brown,biography,Macmillan,17.87,4.3,122,2248,2025,29,4,0,0,0,0,0,0,53,122,24.535342465753423,28.74641509433962,0
Essential Marketing Methods,Simon Sinek,technology,O'Reilly Media,40.73,5.0,204,5644,2015,27,3,0,0,0,0,0,0,56,134,27.96157894736842,20.928392857142857,0
The Ultimate War Story,J.K. Rowling,business,Simon & Schuster,33.48,3.8,243,3679,2015,22,4,0,1,0,0,0,0,52,109,26.626666666666665,31.40346153846154,0
Bright Machine Learning System,Brene Brown,history,Indie Pub,13.06,3.6,258,2396,2015,30,4,0,0,0,0,0,0,53,120,17.616060606060607,28.74641509433962,0
Essential Marketing Methods,Stephen King,technology,Indie Pub,24.36,5.0,58,919,2024,27,3,0,0,0,0,0,0,66,120,27.96157894736842,27.875151515151515,1
Beginner's Cooking: The Guide,James Clear,fiction,Amazon KDP,20.44,3.9,1451,701,2025,29,4,1,0,1,0,0,0,43,110,25.9630303030303,20.353488372093025,1
Modern Leadership Story,Delia Owens,science fiction,Indie Pub,23.48,4.7,1028,1137,2019,23,3,0,0,0,0,0,0,59,120,23.323882352941176,21.622542372881355,0
Bright Money Handbook,Alex Michaelides,biography,O'Reilly Media,30.88,4.3,154,4298,2020,21,3,0,0,0,0,0,0,48,134,24.535342465753423,20.53708333333333,0
Forgotten Meditation Collection,Delia Owens,business,HarperCollins,22.73,4.2,416,2191,2019,31,3,0,0,0,0,0,0,59,135,26.626666666666665,21.622542372881355,0
Advanced Leadership Saga,Colleen Hoover,technology,Indie Pub,25.26,3.6,384,1269,2011,24,3,0,0,0,1,0,0,46,120,27.96157894736842,19.616739130434784,0
Past Time Bible,Brene Brown,self-help,Macmillan,24.89,4.9,249,12678,2010,15,3,0,0,0,0,0,0,53,122,24.81764705882353,28.74641509433962,0
Forgotten Business Handbook,Agatha Christie,romance,Unknown Publisher,13.49,4.2,124,5574,2025,27,3,0,0,0,0,0,0,39,44,17.3478125,17.696666666666665,0
Mystery Framework,Dale Carnegie,fantasy,Amazon KDP,9.95,4.5,1833,2519,2014,17,2,0,0,0,0,0,0,48,110,16.82627906976744,20.772291666666668,0
Lost Marketing Bible,Simon Sinek,nonfiction,Indie Pub,15.38,4.1,130,5540,2021,20,3,0,0,0,0,0,0,56,120,17.289710144927536,20.928392857142857,0
Future Space Journal,George R.R. Martin,self-help,Amazon KDP,17.48,5.0,988,1686,2024,20,3,0,0,0,0,0,0,53,110,24.81764705882353,27.61679245283019,0
Lost Business System,Alex Michaelides,business,HarperCollins,29.08,4.0,408,2039,2014,20,3,0,0,0,0,0,0,48,135,26.626666666666665,20.53708333333333,0
Dark Fitness Journal,Alex Michaelides,fiction,Unknown Publisher,20.9,4.2,391,2669,2012,20,3,0,0,0,0,0,0,48,44,25.9630303030303,20.53708333333333,0
Past Mystery Methods,Delia Owens,business,O'Reilly Media,37.49,4.2,311,4434,2014,20,3,0,0,0,0,0,0,59,134,26.626666666666665,21.622542372881355,0
Marketing Collection,Walter Isaacson,romance,Penguin Random House,17.5,3.8,1333,2542,2019,20,2,0,0,0,0,0,0,49,111,17.3478125,19.53448979591837,0
Dark Money Masterclass,James Clear,self-help,Penguin Random House,23.56,4.4,1004,1537,2014,22,3,0,0,0,0,1,0,43,111,24.81764705882353,20.353488372093025,0
Bright Meditation Guide,Simon Sinek,fantasy,Amazon KDP,11.02,3.1,3181,1130,2015,23,3,1,0,0,0,0,0,56,110,16.82627906976744,20.928392857142857,1
Beginner's Leadership Anthology,Brene Brown,fiction,O'Reilly Media,32.51,5.0,3,100000,2012,31,3,0,0,1,0,0,0,53,134,25.9630303030303,28.74641509433962,0
Love Saga,Neil Gaiman,mystery,Hachette,12.09,5.0,381,2149,2025,9,2,0,0,0,0,0,0,50,111,18.75859649122807,19.3094,0
The Ultimate Cooking System,Alex Michaelides,science fiction,Unknown Publisher,10.84,5.0,1295,3451,2018,27,4,0,1,0,0,0,0,48,44,23.323882352941176,20.53708333333333,0
Beginner's Space Framework,Stephen King,history,Indie Pub,14.48,5.0,6117,1329,2015,26,3,0,0,1,0,0,0,66,120,17.616060606060607,27.875151515151515,0
Future Baking Masterclass,Simon Sinek,nonfiction,Hachette,18.39,4.1,321,2962,2012,25,3,0,0,0,0,1,0,56,111,17.289710144927536,20.928392857142857,0
History Principles,J.K. Rowling,mystery,Indie Pub,16.65,3.7,1903,1265,2020,18,2,0,0,0,0,0,0,52,120,18.75859649122807,31.40346153846154,0
Business Methods,Dale Carnegie,fantasy,HarperCollins,21.88,4.9,1118,1777,2021,16,2,0,0,0,0,0,0,48,135,16.82627906976744,20.772291666666668,0
Complete AI Story,Yuval Noah Harari,romance,Macmillan,16.73,4.5,159,997,2013,17,3,0,0,0,0,0,0,44,122,17.3478125,30.98318181818182,1
Essential Time Saga,Walter Isaacson,nonfiction,Indie Pub,18.2,3.6,468,1906,2019,19,3,0,0,0,0,0,0,49,120,17.289710144927536,19.53448979591837,0
Past AI Secrets,Tim Ferriss,biography,Simon & Schuster,16.16,4.8,39,2868,2019,15,3,0,0,0,0,0,0,50,109,24.535342465753423,17.877200000000002,0
Essential Data Science Journal,Stephen King,business,Macmillan,29.79,5.0,1270,989,2019,30,4,0,0,0,0,0,0,66,122,26.626666666666665,27.875151515151515,1
Machine Learning Strategies,Robert Kiyosaki,science fiction,HarperCollins,16.12,5.0,876,846,2010,27,3,0,0,0,0,0,1,52,135,23.323882352941176,21.901538461538465,1
Modern Machine Learning Bible,Michelle Obama,fiction,Penguin Random House,21.6,4.6,347,807,2025,29,4,0,0,0,0,0,0,49,111,25.9630303030303,18.409795918367347,1
Gardening Chronicles,James Clear,science,HarperCollins,20.84,3.7,385,1146,2013,20,2,0,0,0,0,0,0,43,135,34.48933333333333,20.353488372093025,0
Bright Fitness Framework,Dale Carnegie,fantasy,Penguin Random House,25.62,3.6,5228,1305,2012,24,3,0,0,0,0,0,0,48,111,16.82627906976744,20.772291666666668,0
Forgotten Python Saga,J.K. Rowling,technology,Macmillan,25.36,3.7,120,4144,2012,21,3,0,0,0,0,0,0,52,122,27.96157894736842,31.40346153846154,0
AI Strategies,Malcolm Gladwell,self-help,Hachette,21.2,4.5,1224,2376,2015,13,2,0,0,0,0,0,1,44,111,24.81764705882353,20.788181818181815,0
Complete Baking Framework,Walter Isaacson,romance,Indie Pub,26.52,4.8,719,4899,2015,25,3,0,0,0,0,0,0,49,120,17.3478125,19.53448979591837,0
Future War Masterclass,Neil Gaiman,cooking,Macmillan,10.13,4.1,981,1425,2017,22,3,0,0,0,0,1,0,50,122,17.460945945945944,19.3094,0
Marketing Handbook,Robert Kiyosaki,history,Simon & Schuster,10.88,4.5,8202,946,2025,18,2,0,0,0,0,0,0,52,109,17.616060606060607,21.901538461538465,1
Lost Design Methods,Tim Ferriss,fiction,O'Reilly Media,33.91,4.7,156,2925,2013,19,3,0,0,0,0,0,0,50,134,25.9630303030303,17.877200000000002,0
Past Space Strategies,George R.R. Martin,fantasy,Macmillan,8.25,4.3,638,1620,2023,21,3,0,0,0,0,0,1,53,122,16.82627906976744,27.61679245283019,0
Dark Money Masterclass,Colleen Hoover,health,O'Reilly Media,29.1,4.9,2157,926,2021,22,3,0,0,0,0,1,0,46,134,18.720967741935485,19.616739130434784,1
Hidden Leadership Masterclass,George R.R. Martin,cooking,Unknown Publisher,10.07,4.6,1463,2256,2013,29,3,0,0,0,0,1,0,53,44,17.460945945945944,27.61679245283019,0
Design Workbook,J.K. Rowling,science fiction,HarperCollins,8.14,4.2,78,1753,2021,15,2,0,0,0,0,0,0,52,135,23.323882352941176,31.40346153846154,0
Bright Leadership Principles,Yuval Noah Harari,fiction,Amazon KDP,24.49,4.6,221,1959,2025,28,3,0,0,0,0,0,0,44,110,25.9630303030303,30.98318181818182,0
Hidden Money Saga,Agatha Christie,biography,Indie Pub,7.29,3.9,1041,1743,2025,17,3,0,0,0,0,0,0,39,120,24.535342465753423,17.696666666666665,0
Lost Money Secrets,Stephen King,science,O'Reilly Media,38.82,4.6,1751,870,2013,18,3,0,0,0,0,0,0,66,134,34.48933333333333,27.875151515151515,1
Money Guide,Stephen King,fantasy,Unknown Publisher,13.3,4.7,1214,727,2013,11,2,1,0,0,0,0,0,66,44,16.82627906976744,27.875151515151515,1
Forgotten AI Bible,Agatha Christie,business,Indie Pub,27.52,4.2,172,2157,2014,18,3,0,0,0,0,0,0,39,120,26.626666666666665,17.696666666666665,0
Dark Money Anthology,Tara Westover,fantasy,Unknown Publisher,25.94,4.3,618,2095,2024,20,3,0,0,0,0,0,0,46,44,16.82627906976744,18.106739130434782,0
Space Masterclass,Brene Brown,romance,Indie Pub,18.91,4.5,622,2416,2010,17,2,0,0,0,0,1,0,53,120,17.3478125,28.74641509433962,0
The Ultimate Machine Learning Chronicles,George R.R. Martin,cooking,Unknown Publisher,22.22,4.4,388,2986,2022,40,5,0,1,0,0,0,0,53,44,17.460945945945944,27.61679245283019,0
Modern Mystery Anthology,Simon Sinek,romance,Simon & Schuster,15.04,5.0,331,3537,2025,24,3,0,0,0,0,0,0,56,109,17.3478125,20.928392857142857,0
Past Baking Saga,Robert Kiyosaki,biography,O'Reilly Media,28.2,4.7,1531,948,2025,16,3,0,0,0,0,0,0,52,134,24.535342465753423,21.901538461538465,1
Hidden Design Framework,Agatha Christie,nonfiction,Hachette,20.96,4.5,931,2230,2025,23,3,0,0,0,0,0,0,39,111,17.289710144927536,17.696666666666665,0
The Ultimate Cooking Framework,Simon Sinek,biography,Indie Pub,19.29,4.6,1589,1761,2011,30,4,0,1,0,0,0,0,56,120,24.535342465753423,20.928392857142857,0
Hidden Love Framework,Alex Michaelides,technology,Unknown Publisher,19.28,4.2,622,1505,2020,21,3,0,0,0,0,0,0,48,44,27.96157894736842,20.53708333333333,0
Dark History Bible,Dale Carnegie,cooking,Penguin Random House,20.37,4.2,1547,2127,2017,18,3,0,0,0,0,0,0,48,111,17.460945945945944,20.772291666666668,0
The Ultimate Marketing System,Colleen Hoover,science fiction,Hachette,14.4,4.8,1101,1085,2013,29,4,0,1,0,0,0,0,46,111,23.323882352941176,19.616739130434784,1
Bright Money Guide,George R.R. Martin,nonfiction,Amazon KDP,18.02,4.3,9961,1204,2023,18,3,1,0,0,0,0,0,53,110,17.289710144927536,27.61679245283019,0
Future Money Masterclass,Agatha Christie,technology,Amazon KDP,31.38,4.6,800,2129,2020,24,3,0,0,0,0,1,0,39,110,27.96157894736842,17.696666666666665,0
Future War Chronicles,Malcolm Gladwell,science fiction,Indie Pub,21.09,4.0,2180,1097,2025,21,3,0,0,0,0,0,0,44,120,23.323882352941176,20.788181818181815,1
Dark Data Science Trilogy,Simon Sinek,mystery,Indie Pub,12.14,4.1,1948,1304,2023,25,4,0,0,0,0,0,0,56,120,18.75859649122807,20.928392857142857,0
Forgotten Mystery Secrets,Simon Sinek,self-help,Hachette,20.33,3.8,316,1264,2011,25,3,0,0,0,0,0,0,56,111,24.81764705882353,20.928392857142857,0
Forgotten Business Anthology,Colleen Hoover,mystery,HarperCollins,14.3,5.0,628,942,2020,28,3,0,0,0,0,0,0,46,135,18.75859649122807,19.616739130434784,1
Modern Business Methods,Malcolm Gladwell,cooking,Indie Pub,17.12,3.5,120,1968,2012,23,3,0,0,0,0,0,0,44,120,17.460945945945944,20.788181818181815,0
Modern Design Saga,Delia Owens,cooking,Indie Pub,16.41,4.1,202,13608,2016,18,3,0,0,0,0,0,0,59,120,17.460945945945944,21.622542372881355,0
Secret Baking Anthology,Delia Owens,history,Simon & Schuster,31.22,4.1,802,1039,2010,23,3,0,0,0,0,0,0,59,109,17.616060606060607,21.622542372881355,1
Machine Learning Saga,George R.R. Martin,self-help,Hachette,19.98,3.6,202,960,2023,21,3,0,0,0,0,0,0,53,111,24.81764705882353,27.61679245283019,1
Bright History Journal,Dale Carnegie,self-help,O'Reilly Media,26.89,4.7,1013,1621,2014,22,3,0,0,0,0,0,0,48,134,24.81764705882353,20.772291666666668,0
History Chronicles,Tim Ferriss,cooking,HarperCollins,9.0,3.8,86,27195,2016,18,2,0,0,0,0,0,0,50,135,17.460945945945944,17.877200000000002,0
Essential Gardening Guide,Brand New Author,science,Macmillan,14.91,4.1,1832,1206,2022,25,3,1,0,0,0,0,0,49,122,34.48933333333333,20.243673469387755,0
Hidden Space Handbook,Simon Sinek,self-help,O'Reilly Media,27.71,3.5,461,1496,2025,21,3,0,0,0,0,0,0,56,134,24.81764705882353,20.928392857142857,0
Future Fitness Trilogy,J.K. Rowling,self-help,Hachette,11.43,4.3,833,1654,2014,22,3,0,0,0,0,0,0,52,111,24.81764705882353,31.40346153846154,0
Complete War Methods,Michelle Obama,business,O'Reilly Media,35.02,4.3,109,1037,2010,20,3,0,0,0,0,0,0,49,134,26.626666666666665,18.409795918367347,1
Complete Mystery Story,Colleen Hoover,health,Amazon KDP,22.14,4.4,392,1418,2021,22,3,0,0,0,0,0,0,46,110,18.720967741935485,19.616739130434784,0
Complete Meditation Masterclass,Robert Kiyosaki,self-help,HarperCollins,21.26,3.2,455,1098,2018,31,3,0,0,0,0,1,0,52,135,24.81764705882353,21.901538461538465,1
Space Strategies,Tim Ferriss,biography,Indie Pub,15.52,4.2,1198,1100,2022,16,2,0,0,0,0,0,1,50,120,24.535342465753423,17.877200000000002,1
Fitness Handbook,Robert Kiyosaki,business,Simon & Schuster,26.61,4.6,442,1002,2016,16,2,0,0,0,0,0,0,52,109,26.626666666666665,21.901538461538465,1
Hidden Money Secrets,Delia Owens,history,Indie Pub,16.13,4.9,189,1986,2013,20,3,0,0,0,0,0,0,59,120,17.616060606060607,21.622542372881355,0
Python Handbook,Stephen King,science,Indie Pub,28.32,4.3,2966,917,2025,15,2,0,0,0,0,0,0,66,120,34.48933333333333,27.875151515151515,1
Modern Love Masterclass,Michelle Obama,health,Macmillan,11.09,4.4,144,1179,2018,23,3,0,0,0,0,1,0,49,122,18.720967741935485,18.409795918367347,0
Hidden Fitness Methods,Yuval Noah Harari,romance,O'Reilly Media,20.84,4.2,31,3932,2022,22,3,0,0,0,0,0,0,44,134,17.3478125,30.98318181818182,0
Time System,Yuval Noah Harari,fiction,Hachette,14.25,3.6,153,2300,2016,11,2,0,0,0,0,0,0,44,111,25.9630303030303,30.98318181818182,0
Money Anthology,Neil Gaiman,biography,Penguin Random House,17.32,3.8,534,2564,2018,15,2,0,0,0,0,0,0,50,111,24.535342465753423,19.3094,0
Baking Principles,Neil Gaiman,science fiction,Indie Pub,15.91,4.0,1726,1040,2023,17,2,0,0,0,0,0,0,50,120,23.323882352941176,19.3094,1
Past Marketing System,Colleen Hoover,romance,Indie Pub,16.29,4.3,1160,868,2023,21,3,0,0,0,0,0,0,46,120,17.3478125,19.616739130434784,1
Future Cooking Guide,James Clear,history,Penguin Random House,14.18,4.0,497,744,2015,20,3,1,0,0,0,0,0,43,111,17.616060606060607,20.353488372093025,1
Complete Baking Secrets,Malcolm Gladwell,cooking,Hachette,8.06,4.3,53,5557,2020,23,3,0,0,0,0,0,0,44,111,17.460945945945944,20.788181818181815,0
Past Cooking Principles,Stephen King,romance,Amazon KDP,10.54,3.5,1141,906,2020,23,3,0,0,0,0,0,0,66,110,17.3478125,27.875151515151515,1
Hidden Love Chronicles,Alex Michaelides,business,Indie Pub,28.27,4.4,245,1510,2019,22,3,0,0,0,0,0,0,48,120,26.626666666666665,20.53708333333333,0
Dark Design: The Secrets,Agatha Christie,cooking,Macmillan,10.72,3.3,146,1924,2010,24,4,0,0,0,0,0,0,39,122,17.460945945945944,17.696666666666665,0
Mystery Journal,George R.R. Martin,fiction,Macmillan,13.09,3.6,319,2104,2018,15,2,0,0,0,0,0,0,53,122,25.9630303030303,27.61679245283019,0
Meditation Strategies,Tara Westover,nonfiction,Amazon KDP,11.65,4.4,288,1070,2024,21,2,0,0,0,0,0,1,46,110,17.289710144927536,18.106739130434782,1
Hidden Gardening Strategies,Brene Brown,self-help,Hachette,20.91,3.9,650,1255,2025,27,3,0,0,0,0,0,1,53,111,24.81764705882353,28.74641509433962,0
Future Cooking Guide,Simon Sinek,health,Macmillan,20.18,4.0,271,1397,2023,20,3,1,0,0,0,0,0,56,122,18.720967741935485,20.928392857142857,0
Time Bible,Brene Brown,science,Macmillan,36.19,4.0,294,1288,2024,10,2,0,0,0,0,0,0,53,122,34.48933333333333,28.74641509433962,0
Gardening Workbook,Walter Isaacson,nonfiction,Simon & Schuster,11.93,3.5,952,2792,2020,18,2,0,0,0,0,0,0,49,109,17.289710144927536,19.53448979591837,0
The Ultimate Machine Learning System,Neil Gaiman,science fiction,Hachette,28.04,4.0,1981,1502,2012,36,5,0,1,0,0,0,0,50,111,23.323882352941176,19.3094,0
Secret Design Workbook,Walter Isaacson,self-help,Indie Pub,14.25,4.4,126,4686,2011,22,3,0,0,0,0,0,0,49,120,24.81764705882353,19.53448979591837,0
Leadership Chronicles,Agatha Christie,science,Indie Pub,31.48,4.1,193,3589,2014,21,2,0,0,0,0,0,0,39,120,34.48933333333333,17.696666666666665,0
War Saga,J.K. Rowling,science,O'Reilly Media,33.02,4.1,299,1617,2020,8,2,0,0,0,0,0,0,52,134,34.48933333333333,31.40346153846154,0
Essential Money Principles,Stephen King,cooking,Hachette,12.74,4.1,836,1187,2013,26,3,0,0,0,0,0,0,66,111,17.460945945945944,27.875151515151515,0
Fitness Saga,Dale Carnegie,science fiction,Amazon KDP,13.14,5.0,487,2822,2019,12,2,0,0,0,0,0,0,48,110,23.323882352941176,20.772291666666668,0
Cooking Trilogy,Neil Gaiman,technology,Simon & Schuster,25.7,4.3,174,1430,2020,15,2,0,0,0,0,0,0,50,109,27.96157894736842,19.3094,0
Advanced Baking Handbook,George R.R. Martin,health,Penguin Random House,9.51,4.8,97,4887,2016,24,3,0,0,0,1,0,0,53,111,18.720967741935485,27.61679245283019,0
Lost Machine Learning Collection,Brene Brown,history,Simon & Schuster,19.75,4.1,161,1335,2024,32,4,0,0,0,0,0,0,53,109,17.616060606060607,28.74641509433962,0
Past Cooking Masterclass,Delia Owens,technology,O'Reilly Media,41.51,3.8,84,1868,2024,24,3,0,0,0,0,1,0,59,134,27.96157894736842,21.622542372881355,0
Essential Business Principles,Colleen Hoover,technology,Macmillan,24.68,4.4,123,903,2019,29,3,0,0,0,0,0,0,46,122,27.96157894736842,19.616739130434784,1
Forgotten Baking Journal,Alex Michaelides,mystery,Macmillan,15.72,4.5,1339,1492,2010,24,3,0,0,0,0,0,0,48,122,18.75859649122807,20.53708333333333,0
AI Workbook,Yuval Noah Harari,fiction,O'Reilly Media,26.0,4.7,79,8445,2013,11,2,0,0,0,0,0,0,44,134,25.9630303030303,30.98318181818182,0
Complete Time Anthology,Alex Michaelides,technology,HarperCollins,31.97,4.4,986,1557,2020,23,3,0,0,0,0,0,0,48,135,27.96157894736842,20.53708333333333,0
Time System,Brene Brown,history,Penguin Random House,12.22,3.7,2515,2109,2020,11,2,0,0,0,0,0,0,53,111,17.616060606060607,28.74641509433962,0
History System,Alex Michaelides,science fiction,Simon & Schuster,23.07,3.5,1639,2295,2016,14,2,0,0,0,0,0,0,48,109,23.323882352941176,20.53708333333333,0
Modern Baking Secrets,Michelle Obama,biography,HarperCollins,17.93,4.3,207,1172,2022,21,3,0,0,0,0,0,0,49,135,24.535342465753423,18.409795918367347,0
Mystery Methods,Agatha Christie,biography,HarperCollins,20.05,4.2,73,3021,2010,15,2,0,0,0,0,0,0,39,135,24.535342465753423,17.696666666666665,0
Hidden History Story,Stephen King,fantasy,HarperCollins,14.56,4.5,2868,901,2019,20,3,0,0,0,0,0,0,66,135,16.82627906976744,27.875151515151515,1
Hidden Money Principles,Robert Kiyosaki,technology,Indie Pub,34.28,3.7,738,957,2016,23,3,0,0,0,0,0,0,52,120,27.96157894736842,21.901538461538465,1
Design Chronicles,Brand New Author,mystery,Amazon KDP,13.69,4.4,1130,2310,2012,17,2,0,0,0,0,0,0,49,110,18.75859649122807,20.243673469387755,0
Lost Meditation Story,Neil Gaiman,cooking,HarperCollins,9.1,5.0,1046,1871,2011,21,3,0,0,0,0,0,0,50,135,17.460945945945944,19.3094,0
Complete Money Methods,Tara Westover,history,HarperCollins,19.44,4.4,692,1533,2019,22,3,0,0,0,0,0,0,46,135,17.616060606060607,18.106739130434782,0
Modern Leadership Handbook,Stephen King,business,Hachette,31.25,3.8,517,1363,2017,26,3,0,0,0,0,0,0,66,111,26.626666666666665,27.875151515151515,0
Hidden AI Collection,Colleen Hoover,romance,Penguin Random House,16.9,3.3,685,802,2013,20,3,0,0,0,0,0,0,46,111,17.3478125,19.616739130434784,1
Complete Business Guide,Alex Michaelides,fantasy,Hachette,12.94,4.4,1682,1017,2021,23,3,1,0,0,0,0,0,48,111,16.82627906976744,20.53708333333333,1
Space Methods,George R.R. Martin,fiction,Simon & Schuster,13.6,3.8,408,4095,2015,13,2,0,0,0,0,0,0,53,109,25.9630303030303,27.61679245283019,0
Modern War Chronicles,Alex Michaelides,technology,O'Reilly Media,50.92,3.9,343,1628,2024,21,3,0,0,0,0,0,0,48,134,27.96157894736842,20.53708333333333,0
Marketing Guide,J.K. Rowling,self-help,HarperCollins,14.54,4.3,2297,1329,2018,15,2,1,0,0,0,0,0,52,135,24.81764705882353,31.40346153846154,0
Lost Time Workbook,Agatha Christie,nonfiction,HarperCollins,11.34,4.6,922,1138,2010,18,3,0,0,0,0,0,0,39,135,17.289710144927536,17.696666666666665,0
Forgotten Love Workbook,Brand New Author,health,O'Reilly Media,26.96,3.3,781,1746,2019,23,3,0,0,0,0,0,0,49,134,18.720967741935485,20.243673469387755,0
Advanced AI Guide,Simon Sinek,biography,HarperCollins,25.08,3.9,711,945,2014,17,3,1,0,0,1,0,0,56,135,24.535342465753423,20.928392857142857,1
Essential Meditation Journal,Malcolm Gladwell,science fiction,Penguin Random House,16.74,4.3,738,1932,2016,28,3,0,0,0,0,0,0,44,111,23.323882352941176,20.788181818181815,0
Lost Cooking Anthology,Delia Owens,health,Macmillan,17.53,3.7,1393,1266,2012,22,3,0,0,0,0,0,0,59,122,18.720967741935485,21.622542372881355,0
Time Anthology,James Clear,cooking,HarperCollins,21.81,3.9,31056,752,2015,14,2,0,0,0,0,0,0,43,135,17.460945945945944,20.353488372093025,1
Forgotten Mystery Handbook,James Clear,history,O'Reilly Media,31.21,3.9,1014,1713,2017,26,3,0,0,0,0,0,0,43,134,17.616060606060607,20.353488372093025,0
Leadership Trilogy,James Clear,technology,HarperCollins,34.62,4.3,192,956,2023,18,2,0,0,0,0,0,0,43,135,27.96157894736842,20.353488372093025,1
Forgotten Design Anthology,Michelle Obama,science,O'Reilly Media,30.12,4.5,145,869,2022,26,3,0,0,0,0,0,0,49,134,34.48933333333333,18.409795918367347,1
Secret Data Science Principles,Michelle Obama,self-help,Penguin Random House,4.99,4.4,4841,1068,2023,30,4,0,0,0,0,0,0,49,111,24.81764705882353,18.409795918367347,1
